MatrixID,SpeciesAccepted,Authors,YearPublication
247080,Neobuxbaumia macrocephala,Esparza Olguín,2005
247081,Neobuxbaumia macrocephala,Esparza Olguín,2005
247082,Neobuxbaumia mezcalaensis,Esparza-Olguín; Valverde; Mandujano,2005
247083,Neobuxbaumia mezcalaensis,Esparza-Olguín; Valverde; Mandujano,2005
247084,Neobuxbaumia mezcalaensis,Esparza-Olguín; Valverde; Mandujano,2005
247085,Neobuxbaumia mezcalaensis,Esparza-Olguín; Valverde; Mandujano,2005
247086,Neobuxbaumia mezcalaensis,Esparza Olguín,2005
247087,Neobuxbaumia mezcalaensis,Esparza Olguín,2005
247088,Neobuxbaumia mezcalaensis,Esparza Olguín,2005
247089,Neobuxbaumia mezcalaensis,Esparza Olguín,2005
247090,Neobuxbaumia polylopha,Arroyo-Cosultchi; Golubov; Mandujano,2016
247091,Neobuxbaumia polylopha,Arroyo-Cosultchi; Golubov; Mandujano,2016
247092,Neobuxbaumia polylopha,Arroyo-Cosultchi; Golubov; Mandujano,2016
247093,Neobuxbaumia tetetzo,Esparza-Olguín; Valverde; Mandujano,2005
247094,Neobuxbaumia tetetzo,Esparza-Olguín; Valverde; Mandujano,2005
247095,Neobuxbaumia tetetzo,Esparza-Olguín; Valverde; Mandujano,2005
247096,Neobuxbaumia tetetzo,Esparza-Olguín; Valverde; Mandujano,2005
247097,Neobuxbaumia tetetzo,Godínez-Alvarez; Valiente-Banuet,2004
247098,Neobuxbaumia tetetzo,Esparza Olguín,2005
247099,Neobuxbaumia tetetzo,Esparza Olguín,2005
247100,Neobuxbaumia tetetzo,Esparza Olguín,2005
247101,Neobuxbaumia tetetzo,Esparza Olguín,2005
247102,Neobuxbaumia tetetzo,Godínez-Alvarez; Valiente-Banuet; Rojas-Martínez,2002
247103,Opuntia macrocentra,Mandujano; Golubov; Huenneke,2007
247104,Opuntia macrocentra,Mandujano; Golubov; Huenneke,2007
247105,Opuntia macrocentra,Mandujano; Golubov; Huenneke,2007
247107,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247108,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247109,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247110,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247111,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247112,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247113,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247114,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247115,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247116,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247117,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247118,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247119,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247120,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247121,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247122,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247123,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247124,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247125,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247126,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247127,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247128,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247129,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247130,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247131,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247132,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247133,Opuntia macrorhiza,Haridas; Keeler; Tenhumberg,2015
247134,Opuntia microdasys,Carrillo Angeles,2011
247135,Opuntia microdasys,Carrillo Angeles,2011
247136,Opuntia microdasys,Carrillo Angeles,2011
247137,Opuntia microdasys,Carrillo Angeles,2011
247138,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247139,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247140,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247141,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247142,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247143,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247144,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247145,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247146,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247147,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247148,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247149,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247150,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247151,Opuntia rastrera,Mandujano; Montaña; Franco; Golubov; Flores-Martínez,2001
247152,Pachycereus pecten-aboriginum,Morales-Romero; Campo-Alves; Molino-Freaner; Godínez-Alvarez,2012
247153,Pachycereus pecten-aboriginum,Morales-Romero; Campo-Alves; Molino-Freaner; Godínez-Alvarez,2012
247154,Pachycereus pecten-aboriginum,Morales-Romero; Campo-Alves; Molino-Freaner; Godínez-Alvarez,2012
247155,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247156,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247157,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247158,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247159,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247160,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247161,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247162,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247163,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247164,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247165,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247166,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247167,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247168,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247169,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247170,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247171,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247172,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247173,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247174,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247175,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247176,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247177,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247178,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247179,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247180,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247181,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247182,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247183,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247184,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247185,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247186,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247187,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247188,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247189,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247190,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247191,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247192,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247193,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247194,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247195,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247196,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247197,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247198,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247199,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247200,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247201,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247202,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247203,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247204,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247205,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247206,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247207,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247208,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247209,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247210,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247211,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247212,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247213,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247214,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247215,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247216,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247217,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247218,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247219,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247220,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247221,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247222,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247223,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247224,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247225,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247226,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247227,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247228,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247229,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247230,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247231,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247232,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247233,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247234,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247235,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247236,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247237,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247238,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247239,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247240,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247241,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247242,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247243,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247244,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247245,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247246,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247247,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247248,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247249,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247250,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247251,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247252,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247253,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247254,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247255,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247256,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247257,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247258,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247259,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247260,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247261,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247262,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247263,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247264,Pediocactus bradyi,Shryock; Esque; Hughes,2014
247265,Pterocereus gaumeri,Méndez; Durán; Olmsted,2004
247266,Pterocereus gaumeri,Méndez; Durán; Olmsted,2004
247267,Pterocereus gaumeri,Méndez; Durán; Olmsted,2004
247268,Pterocereus gaumeri,Méndez; Durán; Olmsted,2004
247269,Pterocereus gaumeri,Méndez; Durán; Olmsted,2004
247270,Pterocereus gaumeri,Méndez; Durán; Olmsted,2004
247271,Stenocactus crispatus,Lopez Flores; Navarro Carbajal,2009
247272,Stenocereus eruca,Clark-Tapia,2004
247273,Stenocereus eruca,Clark-Tapia,2004
247274,Stenocereus eruca,Clark-Tapia,2004
247275,Stenocereus eruca,Clark-Tapia,2004
247276,Stenocereus eruca,Clark-Tapia,2004
247277,Stenocereus eruca,Clark-Tapia,2004
247278,Stenocereus eruca,Clark-Tapia,2004
247279,Stenocereus eruca,Clark-Tapia,2004
247280,Stenocereus eruca,Clark-Tapia,2004
247281,Stenocereus eruca,Clark-Tapia,2004
247282,Stenocereus eruca,Clark-Tapia,2004
247283,Stenocereus eruca,Clark-Tapia,2004
247284,Stenocereus eruca,Clark-Tapia,2004
247285,Stenocereus eruca,Clark-Tapia,2004
247286,Stenocereus eruca,Clark-Tapia,2004
247287,Stenocereus eruca,Clark-Tapia,2004
247288,Stenocereus eruca,Clark-Tapia,2004
247289,Stenocereus eruca,Clark-Tapia,2004
247290,Stenocereus eruca,Clark-Tapia,2004
247291,Stenocereus eruca,Clark-Tapia,2004
247294,Abies concolor,van Mantgem; Stephenson,2005
247295,Abies concolor,van Mantgem; Stephenson,2005
247296,Abies concolor,van Mantgem; Stephenson,2005
247297,Abies concolor,van Mantgem; Stephenson,2005
247298,Abies concolor,van Mantgem; Stephenson,2005
247299,Abies concolor,van Mantgem; Stephenson,2005
247300,Abies concolor,van Mantgem; Stephenson,2005
247301,Abies concolor,van Mantgem; Stephenson,2005
247302,Abies concolor,van Mantgem; Stephenson,2005
247303,Abies concolor,van Mantgem; Stephenson,2005
247304,Abies concolor,van Mantgem; Stephenson,2005
247305,Abies concolor,van Mantgem; Stephenson,2005
247306,Abies concolor,van Mantgem; Stephenson,2005
247307,Abies concolor,van Mantgem; Stephenson,2005
247308,Abies concolor,van Mantgem; Stephenson,2005
247309,Abies concolor,van Mantgem; Stephenson,2005
247310,Abies homolepis,Nakashizuka,1991
247312,Abies magnifica,van Mantgem; Stephenson,2005
247313,Abies magnifica,van Mantgem; Stephenson,2005
247314,Abies magnifica,van Mantgem; Stephenson,2005
247315,Abies magnifica,van Mantgem; Stephenson,2005
247316,Abies magnifica,van Mantgem; Stephenson,2005
247317,Abies magnifica,van Mantgem; Stephenson,2005
247318,Abies magnifica,van Mantgem; Stephenson,2005
247319,Abies magnifica,van Mantgem; Stephenson,2005
247320,Abies magnifica,van Mantgem; Stephenson,2005
247321,Abies magnifica,van Mantgem; Stephenson,2005
247322,Abies magnifica,van Mantgem; Stephenson,2005
247323,Abies magnifica,van Mantgem; Stephenson,2005
247324,Abies magnifica,van Mantgem; Stephenson,2005
247325,Abies magnifica,van Mantgem; Stephenson,2005
247326,Abies sachalinensis,Kubota,1997
247327,Abies sachalinensis,Hiura; Fujiwara,1999
247328,Quercus mongolica subsp. crispula,Hiura; Fujiwara,1999
247329,Acacia pennatula,Somarriba,2011
247330,Acer palmatum,Tanaka; Shibata; Masaki; Iida; Niiyama; Abe; Kominami; Nokashizuka,2008
247331,Acer palmatum,Tanaka; Shibata; Masaki; Iida; Niiyama; Abe; Kominami; Nokashizuka,2008
247332,Acer palmatum,Tanaka; Shibata; Masaki; Iida; Niiyama; Abe; Kominami; Nokashizuka,2008
247333,Acer pictum,Tanaka; Shibata; Masaki; Iida; Niiyama; Abe; Kominami; Nokashizuka,2008
247334,Acer pictum,Tanaka; Shibata; Masaki; Iida; Niiyama; Abe; Kominami; Nokashizuka,2008
247335,Acer pictum,Tanaka; Shibata; Masaki; Iida; Niiyama; Abe; Kominami; Nokashizuka,2008
247336,Acer rufinerve,Tanaka; Shibata; Masaki; Iida; Niiyama; Abe; Kominami; Nokashizuka,2008
247337,Acer rufinerve,Tanaka; Shibata; Masaki; Iida; Niiyama; Abe; Kominami; Nokashizuka,2008
247338,Acer rufinerve,Tanaka; Shibata; Masaki; Iida; Niiyama; Abe; Kominami; Nokashizuka,2008
247339,Acer saccharum,Lin; Augspurger,2008
247340,Acer saccharum,Lin; Augspurger,2008
247341,Acer saccharum,Lin; Augspurger,2008
247342,Acer saccharum,Lin; Augspurger,2008
247343,Acer saccharum,Lin; Augspurger,2008
247344,Acer saccharum,Lin; Augspurger,2008
247345,Acer saccharum,Lin; Augspurger,2008
247346,Acer saccharum,Lin; Augspurger,2008
247347,Acer saccharum,Lin; Augspurger,2008
247348,Acer saccharum,Lin; Augspurger,2008
247349,Actinostemon concolor,Bianchini; de Araújo; Green; Pimenta,2013
247350,Actinostemon concolor,Bianchini; de Araújo; Green; Pimenta,2013
247367,Aesculus turbinata,Kaneko; Takada; Kawano,1999
247368,Aesculus turbinata,Kaneko; Takada; Kawano,1999
247369,Aesculus turbinata,Kaneko; Takada; Kawano,1999
247370,Aesculus turbinata,Kaneko; Takada; Kawano,1999
247371,Ailanthus altissima,Burns; Pardini; Schutzenhofer; Chung; Seidler; Knight,2013
247372,Ailanthus altissima,Bullock; White; Prudhomme; Tansey; Perea; Hooftman,2011
247373,Alnus incana subsp. rugosa,Huenneke; Marks,1987
247374,Alnus incana subsp. rugosa,Huenneke; Marks,1987
247375,Alnus incana subsp. rugosa,Huenneke; Marks,1987
247376,Alnus incana subsp. rugosa,Huenneke; Marks,1987
247377,Alnus incana subsp. rugosa,Huenneke; Marks,1987
247378,Alnus incana subsp. rugosa,Huenneke; Marks,1987
247379,Alnus incana subsp. rugosa,Huenneke; Marks,1987
247380,Alnus incana subsp. rugosa,Huenneke; Marks,1987
247381,Alnus incana subsp. rugosa,Huenneke; Marks,1987
247382,Anisoptera laevis,Yamada; Yamada; Okuda; Fletcher,2013
247383,Anisoptera laevis,Yamada; Yamada; Okuda; Fletcher,2013
247384,Anisoptera laevis,Yamada; Yamada; Okuda; Fletcher,2013
247385,Carya sinensis,Chien; Zuidema; Nghia,2008
247386,Aquilaria crassna,Zhang; Brockelman; Allen,2008
247387,Aquilaria malaccensis,Soehartono; Newton,2001
247388,Aquilaria microcarpa,Soehartono; Newton,2001
247389,Araucaria araucana,Bekessy; Newton; Fox; Lara; Premoli; Cortes; Gonzalez; Burns; Gallo; Izquierdo; Burgman,2004
247390,Araucaria cunninghamii,Enright; Ogden,1979
247391,Araucaria hunsteinii,Enright,1982
247392,Araucaria hunsteinii,Enright,1982
247393,Araucaria hunsteinii,Enright,1982
247395,Araucaria hunsteinii,Enright,1982
247396,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247397,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247398,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247399,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247400,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247401,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247402,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247403,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247404,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247405,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247406,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247407,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247408,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247409,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247410,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247411,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247412,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247413,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247414,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247415,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247416,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247417,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247418,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247419,Araucaria laubenfelsii,Rigg; Enright; Jaffré; Perry,2010
247420,Araucaria muelleri,Enright; Miller; Perry; Goldblum; Jaffré,2014
247421,Araucaria muelleri,Enright; Miller; Perry; Goldblum; Jaffré,2014
247422,Araucaria muelleri,Enright; Miller; Perry; Goldblum; Jaffré,2014
247423,Araucaria muelleri,Enright; Miller; Perry; Goldblum; Jaffré,2014
247424,Araucaria muelleri,Enright; Miller; Perry; Goldblum; Jaffré,2014
247425,Avicennia germinans,López-Hoffman; Ackerly; Anten; Denoyer; Ramos,2007
247427,Avicennia marina,Clarke,1995
247428,Avicennia marina,Clarke,1995
247429,Bertholletia excelsa,Zuidema; Boot,2002
247430,Bertholletia excelsa,Zuidema; Boot,2002
247431,Bertholletia excelsa,Zuidema; Boot,2002
247432,Bertholletia excelsa,Zuidema; Boot,2002
247433,Bertholletia excelsa,Zuidema; Boot,2002
247434,Bertholletia excelsa,Zuidema; Boot,2002
247435,Bertholletia excelsa,Zuidema; Boot,2002
247436,Betula pubescens var. pumila,Lehtilä; Tuomi; Sulkinoja,1994
247437,Betula pubescens var. pumila,Lehtilä; Tuomi; Sulkinoja,1994
247438,Betula pubescens var. pumila,Lehtilä; Tuomi; Sulkinoja,1994
247439,Betula pubescens var. pumila,Lehtilä; Tuomi; Sulkinoja,1994
247440,Boswellia papyrifera,Groenendijk; Eshete; Sterck; Zuidema; Bongers,2012
247441,Boswellia papyrifera,Groenendijk; Eshete; Sterck; Zuidema; Bongers,2012
247442,Brosimum alicastrum,Peters,1989
247443,Bursera glabrifolia,Hernández-Apolinar; Valverde; Purata,2006
247444,Bursera glabrifolia,Hernández-Apolinar; Valverde; Purata,2006
